tr_test_id,cost_real,cost_pred
24369,2.95176466006,2.97396258554
13250,4.11188328706,4.15837306588
1116,2.62904580938,2.4495759726
9096,10.1934643869,13.4672737955
24926,6.64633908849,6.66974541382
18501,30.5219699204,20.8001341271
6426,2.12549311997,2.47636913318
17839,38.6483644275,36.3582001683
413,4.78235951993,4.91052630261
16774,24.4542991159,25.37694526
14548,11.8626998214,12.5618340299
4904,9.4701290319,9.19538906631
6674,2.01421075767,2.16567440472
23874,13.1452290469,14.4990094913
22960,2.09767252939,2.34624366253
13052,12.8002537238,12.7790000093
14106,5.11342454778,5.41384100163
24845,13.6626920316,12.8201073749
11325,12.5776889992,12.729881265
2666,4.43738419679,4.17279690481
26777,5.49456663866,6.39101974582
13358,5.4723101662,5.43598581788
14729,5.11898866589,5.41585743926
4423,8.8608580983,8.95372411148
22792,6.41542818671,6.25401207964
15766,7.93721449119,7.69485020589
7659,7.17214825036,7.01156200038
749,7.21387913623,10.2812462719
23423,18.7928089337,10.8955962198
27057,17.0707143771,16.8242414755
9071,9.66487316593,9.45987596668
15827,2.69581522677,5.31248782342
25260,21.7223171213,22.1479646796
25013,3.93661356643,3.96264067756
13190,7.80089359737,9.14494933682
17079,2.86273877022,3.1931232434
20493,10.5634782415,10.4036591664
21589,11.2116980019,9.372728844
17493,10.1489514419,9.9404195811
15165,9.80675817786,8.92925042147
13222,10.4855805879,10.2703174054
9595,11.7013403961,14.1754389348
18823,9.11402547253,9.90905995772
17156,11.3257624233,11.8429458527
3086,9.56750109891,9.89041583657
12666,9.01665340552,10.5003059725
11389,15.6713386712,13.6577239085
20889,48.3494043612,19.9546326214
22417,667.057082288,410.927697853
4539,5.78946489876,6.08540081855
28055,6.08992727698,5.98759525748
4121,6.19564552116,7.09316469727
29867,6.11774786755,6.16883072276
29838,2.44542991159,2.36941842465
19063,7.03582735654,7.31575904103
21427,26.2626375033,20.5742920082
11957,5.48343840243,5.48738227439
23541,10.3798623437,11.4913226698
4885,2.62348169127,2.6341987878
10887,3.62502295199,3.82672167743
11949,17.304407338,15.4142166501
19886,10.1211308514,11.5570781579
26564,12.2688804438,11.9189830617
10265,12.4469322235,12.4859785474
27637,27.9346549969,25.9111920624
5307,5.81728548934,5.18549411767
4586,15.3959148245,15.6354299958
19671,7.33907179382,7.4916072523
7861,9.48125726813,9.15935945332
688,5.71434930421,5.66228027597
4858,2.84604641587,2.9091385737
29568,3.16041908938,3.16233863365
28374,29.8598398647,29.0197668845
23650,5.37772015824,4.98097323354
2184,5.51404105206,6.33449304967
24176,3.64449736539,3.29697396067
17775,36.4672301264,34.2625164258
5691,5.73660577667,5.96702266446
19157,7.38358473874,8.67994738318
9510,28.3352715011,20.1227706219
21039,5.96195256033,6.80867615262
13920,2.54558403766,2.97847773922
24095,12.5387401724,12.2195116283
8711,4.53197420475,3.65159728142
14271,7.49208504198,14.0452200757
25672,2.42595549818,1.77071084408
25500,5.41945104411,8.57348217046
21436,4.26211447617,4.4223869996
29247,6.15669669436,6.43018638562
11625,5.02161659888,5.50748734408
2104,4.67664127574,4.87130128568
12977,11.4954680258,11.4661681119
13715,13.1925240509,9.78643223036
27510,6.33474847404,6.30088096761
8185,4.78235951993,4.70948560913
24078,9.02499958269,8.82234622015
11449,21.368995621,22.8062553497
25994,5.00492424453,5.02886966474
11351,4.42903801962,4.36025885581
26280,22.4679089488,22.8461003786
12051,12.2466239713,12.2648819067
12932,7.65900858543,7.89687348084
26295,8.89702486604,8.47340077951
21601,20.6178396755,21.8310115542
16206,16.3334687269,16.719241952
16450,6.3375305331,6.33878746042
22870,21.6778041764,21.2914463321
2753,4.04789592873,4.00625923798
19412,19.4771954619,18.8757562102
28301,7.71186770753,7.70434279556
2353,7.87322713287,10.7812066857
6891,21.1464308964,20.705776336
23273,39.2437250658,32.4007044521
11147,4.37617889753,3.14006995729
17027,20.6540064432,20.2873261704
17954,3.69735648748,3.94077903861
19472,32.3748212527,32.1782052535
7564,22.1813568658,21.9989697817
9330,29.2728254035,29.0936571482
15257,6.62964673414,4.83706451435
13179,22.9992822288,23.3422016824
28559,27.7065261541,26.8219765828
5500,7.60614946334,7.25429116214
24638,2.65686639996,2.59904241139
15482,4.78792363804,4.65310522738
527,54.2529336813,54.9227819438
10590,7.4976491601,7.57844348175
27295,1.85563339139,1.96939791153
20445,27.0555243347,29.7192284725
15070,11.0058256317,11.2351949571
9312,5.59193870567,5.6937424364
11663,5.80893931216,5.86662351376
12002,6.29579964723,6.75100949663
28647,28.4215153319,27.9796819382
22854,21.6082527,21.9544938318
25468,2.67077669525,2.57928858887
14639,4.20647329502,4.23612960408
17590,4.52362802758,4.0198387816
17857,7.71743182564,6.25429430057
26582,7.32516149853,5.26916979528
26529,2.84326435682,2.86596789117
29219,28.1544376624,27.9019686436
19508,11.0642488719,11.6765853529
5021,15.2484656944,16.6610709856
25958,9.55637286268,9.74365007274
26311,2.46490432499,2.52477240403
20941,5.60584900096,5.07982916366
19983,24.7158126673,23.5223559541
5312,21.3829059163,22.3450347974
6154,27.8261546936,22.2890813064
8991,12.5526504677,12.6368736827
9190,8.89424280699,10.2383451506
10966,9.55080874457,8.31612338819
9413,10.9835691592,10.6172252472
17609,58.926792898,47.4328372174
15152,6.59347996639,9.15147626001
16851,2.80153347095,2.82698778132
25725,11.1004156396,11.0711665854
2205,4.17587064538,4.11682098606
24508,19.5856957651,17.6740498962
17673,28.0960144222,27.6872075903
22538,20.6067114393,20.345221368
22857,4.39008919281,4.17234285964
12151,5.20245043762,4.63415383883
21132,3.00462378215,4.04966865834
6743,9.68156552027,9.23549738755
14201,4.23151182653,4.42759896937
25062,7.70630358941,8.02136633214
24030,3.54156118026,3.7365651567
25514,33.0870283714,25.6118343631
17395,3.06304702236,3.43629217784
10591,6.07323492263,5.9986783067
7224,2.61791757315,2.71916090107
17707,242.395241566,240.351623358
14985,3.98390857041,3.93402930635
29740,1.90849251348,1.85517062644
25785,21.4274188612,21.2382481175
22075,5.95360638316,6.87364252813
8590,6.32640229687,6.35246562103
2914,9.79006582352,10.0772359558
8674,3.30508616037,3.40421194377
20898,4.67107715763,5.49154113126
617,2.36196813986,2.46461301787
8712,4.34557624789,3.59309035747
3550,7.43366180177,7.67627133154
17305,2.72085375828,4.01974539268
19425,6.34587671027,7.75959762884
5847,2.86830288833,3.02220068189
25205,11.8042765812,11.7636476817
13947,2.51219932897,2.74196278668
17445,103.361840165,103.154745787
7851,4.74062863406,4.85790237486
17896,21.4941882786,16.0197080825
14349,31.9436020988,32.7523321227
2423,14.3637709141,13.617262583
25207,4.15361417292,4.15849092378
19682,5.27478397311,4.25966827383
23453,5.11342454778,5.19672198058
18128,78.5458733718,99.8398863034
14259,26.9581522677,19.8952582868
18632,11.1365824074,10.8468694428
22400,9.21139753955,9.07257671885
29597,3.06861114048,3.04762964046
22779,2.71807169923,2.7079144387
14593,2.82378994341,2.83715431768
3488,3.00462378215,2.96093432085
760,3.46088146759,3.21935344986
1433,17.9554091574,17.5930004806
29869,3.05748290425,3.13050722286
16228,17.546446476,17.4815743402
14965,22.5903195473,22.7706465881
26,7.11372501015,7.01167770989
27155,5.53073340641,5.9384421056
29725,21.0212382388,21.0657010759
3720,4.30384536203,3.26518237774
5945,5.9313499107,7.75052532195
14930,6.06488874546,6.08729557689
16745,10.5495679462,14.3557311338
13943,11.4843397896,6.81636284156
2633,5.57802841039,5.52564657153
6497,16.3000840182,16.5319257851
21209,8.89146074793,8.71507872757
12893,1.17402892229,2.2410742427
22449,74.0806685844,88.4541379451
4478,7.37245650251,7.95508214985
7691,17.9470629803,18.4541582125
8920,2.82100788436,2.84062497616
4469,9.05560223232,8.89219648211
26970,8.54926748385,9.54543893263
946,5.44727163468,5.43691059308
19999,7.69517535318,7.74998848856
8669,12.5637787039,13.4680245825
1695,5.55577193793,6.99451680527
29583,12.1603801405,12.2144816693
1160,3.31343233754,3.1801059191
17246,6.5795696711,6.43172822192
24196,34.9148411722,40.5024908163
1510,5.23305308725,5.19195081821
3936,11.9684180656,11.8123467825
3023,1.22688804438,11.416958265
1788,4.71280804349,6.94100648292
15849,6.77709586419,5.44202538506
13854,7.61449564051,7.71146817426
25044,16.1303784157,16.014625871
16589,20.6651346795,20.3985822463
12776,7.32516149853,6.76620168379
11180,27.6119361462,27.1484066695
13129,15.2067348086,14.7688553054
16011,27.7426929219,27.5778941055
24987,10.8917612103,10.141937006
25278,6.5600952577,6.33753386599
9977,14.8450671311,8.99105804323
10436,5.79224695782,5.78729177699
5936,7.50321327821,7.6467036297
15622,7.37245650251,7.94367863582
3292,24.5433250057,26.3051414829
29054,3.07973937671,2.92866134497
27016,20.7291220378,20.1074251973
8054,5.82841372557,6.21000536929
7663,5.04109101228,4.87664549173
2187,2.13940341526,2.58666588298
9610,5.52238722924,5.31355371268
22213,123.228523895,133.282747517
18893,10.8444662063,11.7630953736
7584,6.59904408451,6.9186286829
634,5.97586285562,5.9778580523
2433,2.46212226593,2.30819699744
5947,2.87108494739,3.276898931
11935,8.58265219254,8.95745047036
19816,31.0255226098,30.3615782473
25524,5.50013075678,5.39259633725
29301,8.41016453097,8.17374689187
6741,28.6579903518,28.5375401442
1356,5.02718071699,5.01184937458
27333,3.52486882592,3.49868179215
20798,31.5596779488,32.5889632195
14544,15.6184795491,17.5510078284
10471,12.4942272275,13.2785894139
2253,6.08992727698,5.85342283304
13072,3.1325984988,3.13170209525
13724,8.05962508972,7.94401051324
7430,3.0018417231,3.06749813956
4707,6.43768465917,8.56489126462
1076,11.0086076907,9.8412628229
16287,5.26643779594,7.79198321081
26107,0.653783878524,0.972347286402
28493,8.49640836176,8.52029348578
10843,22.2175236336,22.3385443876
14459,28.182258253,28.0637442438
8718,2.5428019786,2.53278538183
13017,5.33042515427,5.34542775332
25011,11.5872759747,11.5388421074
10405,3.01853407744,3.02700190529
14035,11.0753771081,11.0121651614
23417,2.35362196269,2.76747149966
8555,2.62069963221,2.93177759186
12597,12.8252922553,12.6194383528
16121,3.46366352665,3.45089472888
12750,3.50539441251,1.7845409201
2402,6.2262481708,6.25037519459
19650,16.0357884077,15.7193291306
21631,2.53445580143,2.63954079957
29311,3.09921379011,3.24960638947
6002,4.39008919281,4.42475405276
18408,3.39967616833,3.10829049405
18899,3.46644558571,3.98020544722
20768,42.0396944186,49.2934466472
25499,8.83860162584,9.29938236233
11931,5.98142697373,6.05104832579
4094,33.0063486588,40.9311290273
12206,7.42253356554,7.15733504159
26841,27.6397567368,27.6148206814
3385,4.62656421271,4.62525383227
12760,6.52392848995,6.64273649433
3976,6.3570049465,6.56513093583
16198,16.4391869711,16.4344400122
17162,1.98360810803,2.14452851597
22477,10.733183844,8.94077415484
796,3.05191878613,3.58069947867
17546,40.6124981221,12.0963994819
5921,2.67634081336,2.7508790066
15289,4.95206512244,5.59486753606
24604,2.48716079745,2.49825520821
21267,36.9958213473,34.6808713136
4503,5.5641181151,5.80618152279
24616,21.6193809362,21.5754289909
26109,2.9295081876,17.7130904291
29390,2.91559789231,2.92220400075
3224,2.95454671912,2.98477344852
1668,27.8372829298,27.7278784069
4217,2.33136549023,2.32709903813
23028,11.8682639395,11.6136564803
29022,20.7791991008,20.5958823127
28688,12.808599901,13.4634729366
28898,4.10631916894,4.06928331555
19318,4.49302537794,4.31190153658
28111,11.7375071638,11.784229219
25985,5.2497454416,5.13268209008
22882,3.14929085315,2.86467284473
10747,4.50971773229,4.69769094503
18175,44.2681237237,19.7254155176
3857,11.9712001246,12.3600123742
7786,7.83706036512,7.45845190505
24372,2.40926314384,2.43321797974
8356,2.96845701441,2.73464077902
10814,4.56257685438,4.55057682482
20479,10.2351952727,8.62388939068
8027,12.1158671956,12.0746802035
25860,2.67634081336,2.61958345941
14531,2.67912287242,2.75826063798
7570,3.35794528246,3.51818780686
19923,12.519265759,11.3418490308
25959,7.18327648659,7.27977417349
28906,4.20369123596,11.1095264706
5498,2.48159667933,3.4688513092
350,3.00740584121,2.98659034753
19542,31.3148567518,32.1034016683
14744,6.80213439571,6.87016505454
7717,8.43798512155,9.19587594426
5391,2.84882847493,2.95281416416
1070,30.1408278295,30.3589291031
10206,1.38546541066,3.24938405516
3824,21.1547770736,18.7793391205
18161,18.1863200592,14.0296010082
23089,7.00522470691,7.29841210433
2742,22.3677548227,28.6596124872
1318,3.76690796392,3.85113909341
24334,2.51776344708,2.5282470705
10972,4.32331977543,4.40679380781
11840,5.36380986296,5.35419028703
5507,13.6932946813,13.3352444818
17304,3.01296995933,4.22209347807
500,6.00368344619,6.14539525385
27636,4.46798684642,4.82033785527
13801,1.84450515516,1.9612416415
26896,24.4070041119,21.0885856426
10020,17.6271261886,17.2627785515
17847,9.77615552823,9.69403751529
29921,21.1492129555,21.1901607119
14794,2.92116201043,3.29559283587
29297,4.5681409725,4.42028582374
28932,1.92796692688,2.03215291245
21293,29.2978639351,26.6343053347
1915,48.4495584872,45.3602136021
14007,4.69333363009,4.88984960303
18372,13.0478569799,8.86273504174
2416,3.37185557775,3.37873266894
11968,21.5275729873,22.1288712944
6217,3.80029267261,3.77443743534
2916,7.95947096365,7.82599616136
13989,12.5776889992,13.2023685691
21364,8.62716513746,7.81396318725
14857,10.3520417531,10.2465318193
11281,1.58020954469,1.10857633845
3153,3.31343233754,3.50925150792
23032,2.75423846697,2.5467274586
26846,4.46242272831,4.31418379641
27643,4.5681409725,4.62981852235
28731,1.76104338343,1.81264219824
11714,16.9316114242,16.2920938214
3288,5.3805022173,5.28818804488
17345,11.7124686323,11.2953597314
2089,4.15639623198,4.23937516185
29343,15.0036444974,13.7975820054
15315,18.8401039377,15.7725368044
10776,6.91341675801,6.90495034968
6659,3.01296995933,3.04975780582
4861,10.2797082176,11.8504263577
5198,2.56784051012,2.60308768138
21358,14.4833994536,9.77694363506
15964,4.76288510653,5.03079791589
17915,4.69611568914,6.06345997337
24333,2.65964845902,2.67499186966
28922,4.65160274422,4.32131389423
16473,7.63675211297,8.00574233354
9854,4.43738419679,4.52716744543
8770,24.7185947263,30.9368944946
11189,12.3050472115,12.5849730865
15062,5.88961902483,5.81258440465
13905,11.8487895261,12.7719701778
27145,22.5374604252,22.2744405608
28056,5.68096459552,5.61828207494
14592,2.90725171514,2.9252484409
18182,7.77585506585,8.36821355541
2105,3.52765088497,3.75289076602
13922,31.373279992,30.1231342512
7107,9.20583342143,9.20700827166
12169,13.9770647051,16.9561189176
28485,6.71589056492,6.72747636623
3769,3.85871591282,3.81777037744
6286,3.09921379011,3.13748064369
6603,25.8286362903,26.5094604589
25681,20.9433405852,20.5167894511
24316,2.15053165149,2.36017505691
8775,4.8101801105,4.83968824617
11936,7.35854620722,7.06479622173
12593,25.0385315179,23.326000987
6395,4.76844922464,4.44037580286
29462,2.41482726195,2.49963048203
20614,11.1004156396,10.0605075113
19514,21.6221629953,20.5843687582
9155,9.61757816195,10.0347978753
28983,21.0240202979,24.3036630825
19639,18.5090389099,17.9418184048
23474,19.4966698753,20.3600849752
6883,21.3856879754,20.8233031885
8823,21.413508566,21.2267429059
11151,22.5346783662,15.3924210799
9544,11.1365824074,11.6097915009
26817,28.1321811899,27.4926502288
26727,21.3244826761,20.9290491149
15417,15.9884934037,15.6480102786
19058,1.3632089382,1.68235993747
21470,28.182258253,30.2971720835
18056,8.991614874,8.22902553345
25435,3.07695731765,3.24613232117
10203,34.903712936,19.8697820658
23511,4.88529570506,5.44602731741
13080,3.12981643974,3.10344136322
20588,4.0172932791,7.15125537277
282,2.562276392,2.62694919327
18553,11.1727491751,10.9446488375
24825,12.471970755,12.7231435045
27843,2.91837995137,2.94030448979
23006,3.76969002298,4.18163157582
25503,3.3885479321,3.93130300673
7783,10.6664144266,7.63032466642
2219,6.88559616744,8.40068923077
22444,51.0591298832,45.1555775663
12090,12.1242133728,12.4537279575
13700,11.6345709787,11.8249019393
13296,14.984170084,16.8106990204
17250,4.81296216956,5.71171893452
2528,22.7127301458,20.5719212225
29487,2.7653667032,2.77476139726
9668,4.17587064538,4.19362100073
2037,3.36350940058,3.6797686608
1790,5.85067019803,5.71939101889
4381,15.8215698603,15.5461978592
16315,5.06334748474,5.38373776889
22050,6.69085203341,7.69701128132
4122,4.77401334276,5.06519654205
16472,13.3733578896,13.9599412177
10365,23.544565804,24.3069214605
15632,1.74435102908,2.11911060204
17434,2.38978873044,2.46555123299
26629,12.9977799169,17.0979262917
6070,3.2244064477,3.31285868431
19892,12.4830989912,11.4062454846
11934,10.6219014817,11.1900976606
4754,13.5180249606,16.4475491808
3511,3.1520729122,3.1514905521
24683,5.05500130757,4.97298145048
6227,17.2654585112,17.0994907168
5305,13.971500587,13.0534086146
15564,50.4303845362,31.3019757642
2196,2.66521257713,2.41722898506
29806,22.3260239368,18.7594785329
8768,4.65716686234,4.6400355489
14567,22.9074742799,16.0756380266
21272,4.41234566527,5.11126086424
26515,2.69303316771,2.88557360082
15308,5.43614339845,5.43608772614
5063,2.46768638405,2.1973992815
4415,6.40151789142,6.34801925932
19541,2.94620054195,3.29569496598
27425,2.59009698258,2.66515696474
12894,2.32301931305,3.10051893276
2189,1.91405663159,2.24581086226
25536,21.5303550464,20.9557845246
27634,4.76844922464,5.11939233819
10929,5.51960517018,5.47771630905
662,9.07785870478,8.51111850178
22929,3.17989350278,3.18387172824
23335,25.1303394668,27.2826201995
7313,2.94620054195,2.87148451976
24266,3.13538055786,3.38452210758
6690,1.98082604898,2.00178093207
20613,12.0407516011,11.8331127899
9498,4.06458828308,4.19795706191
3060,6.80769851382,6.95387722222
6871,6.64355702943,6.8638521897
4071,5.47509222526,5.67399891502
5904,6.55453113959,6.98082442781
16170,2.7653667032,4.31129309368
20336,7.38636679779,6.96653107453
26614,7.59502122711,8.5690599463
29786,3.34681704623,3.36434366501
29745,2.20339077358,2.25631216252
20246,9.49238550436,9.61246237934
12957,2.8571746521,2.98129906361
28236,6.64912114754,7.69292255506
28907,3.05470084519,3.11447072704
29110,6.53227466713,6.17148442206
4260,4.15917829104,4.20091579666
21544,7.81758595171,8.00551195491
19438,2.88221318362,3.11600131447
22612,21.0323664751,21.5649503497
8769,4.56535891344,4.58078689332
8606,6.53227466713,6.50432905067
6740,5.20801455573,5.08669063424
5159,21.8085609521,21.9575115799
8777,4.56535891344,4.58078689332
11221,7.06921206523,6.36032608753
16226,9.53133433117,8.80887300187
2623,9.11680753159,9.14155935122
11566,12.5999454716,14.0895989361
3170,11.4899039077,10.3188828838
24737,4.04233181062,4.33462206424
21957,12.4024192786,19.8750227497
14611,11.7681098134,11.8541290195
11239,5.13846307929,4.951651963
25120,3.62780501104,3.47359275399
7441,6.46550524975,6.39802255162
7292,6.32640229687,6.35246562103
8366,1.80555632835,1.8237639587
27841,5.97864491467,6.0040196232
17603,8.14865097956,8.83928023244
12745,19.916760793,29.3290563707
27827,3.69457442843,3.70687226187
7487,3.04635466802,3.2542571802
5037,12.5025734046,12.6258662223
2365,7.70908564847,7.83378115655
1833,2.60122521881,2.67120828512
4470,7.63118799486,7.36939906382
666,11.5872759747,10.986142832
6859,6.7437111555,6.93401964498
13210,5.64757988683,6.61623989476
11824,2.52889168331,2.55274523938
9667,5.32486103615,5.39911584553
11056,8.5854342516,8.03408627663
6559,12.1103030775,12.2665385886
25741,11.6902121598,12.0880413116
12604,4.9548471815,4.92104921176
27721,6.20399169834,6.18287797588
21753,7.72577800282,7.67058364766
16429,3.08252143577,3.40876410709
10859,21.5887782866,21.5303756742
9363,22.3733189408,22.4863574289
28102,22.3538445274,24.4841344156
27464,4.51806390946,3.59516504267
4964,16.8982267156,26.1399930259
17540,5.55020781981,7.53795247307
11749,5.65314400494,5.91679005178
17237,5.41945104411,6.54761501071
6252,8.94153781096,8.84704408011
24286,5.88405490672,6.98941224041
1596,21.3912520935,21.1994894709
28060,13.2759858226,14.0866557625
23062,4.55701273627,4.93175501659
24942,7.4253156246,7.26547454151
12263,5.97308079656,5.70104353111
9064,4.98266777207,4.97125371993
4343,6.03428609583,5.9662213598
7402,22.0255615586,22.1294867366
7632,6.73258291927,8.38122454033
26632,12.0657901326,10.0982124791
27198,9.43674432321,8.33276203184
24389,20.8932635222,20.9741558477
24527,11.940597475,12.015439231
27577,97.3386823055,91.7032451655
27148,5.32207897709,4.94157475223
23239,11.5900580338,7.6301795516
13537,30.5609187472,20.4851441576
21307,10.0988743789,10.9402012014
26097,5.96195256033,5.69059276656
9618,6.44324877729,6.48130966246
27408,2.39535284855,2.47959531548
26758,22.7071660277,23.5029254316
23690,5.71434930421,4.55790153719
4999,1.8222486827,1.83778954845
22271,57.3187627627,42.2153809671
26383,2.24233960039,2.34350755695
29920,3.21606027053,3.10752301815
1241,5.52238722924,5.78809693611
5756,6.43490260011,6.31536096769
4271,5.58915664662,5.0399642932
25844,3.24666292016,3.11207471227
326,141.612370147,140.713014376
11717,6.02037580054,5.67402139266
25478,7.35854620722,10.0598456672
24355,1.77495367872,1.89129745575
2813,2.89612347891,2.97827431358
5359,4.18421682255,4.28213045181
7903,5.21636073291,5.00929118087
13985,3.36629145964,3.41499035739
2243,14.9424391981,12.4476246212
7718,7.43087974272,7.12005681248
25349,8.3823439404,6.20939403068
15332,12.5721248811,16.3155590519
2217,1.59690189903,1.97746682418
8335,11.7792380497,12.1103779466
12422,4.93537276809,4.91700003677
9018,3.39967616833,3.84501813534
23695,42.203835903,39.3866920538
7177,2.31745519494,2.3379826813
9307,5.19410426045,5.11756105393
4133,6.59904408451,6.5070582142
14860,6.14835051718,6.17720856819
18853,5.08838601626,5.31638335909
20462,24.1176699699,27.2282985123
8378,4.64882068517,4.57447189057
11513,23.3247831385,23.7025957504
3860,3.17154732561,3.35582626736
4853,12.1047389594,12.3599671574
21370,8.16534333391,6.09911187959
15653,11.8487895261,12.1410559631
10618,5.3610278039,5.35509843908
16526,11.0364282813,11.1958732275
24230,17.6577288383,15.2466231599
8563,4.21760153125,4.20463847809
2405,5.51960517018,5.6206886458
23412,7.97616331799,6.3132890254
4814,3.70848472371,3.85307602195
29441,11.6651736283,11.6514303447
16292,9.64539875252,12.4853768696
6765,3.25222703828,3.68644221694
20838,1.90571045442,2.11857195238
11336,3.84480561753,3.82440819965
23139,21.4441112156,22.6368121038
226,17.1513940898,17.4251740789
8620,10.1684258553,10.6225944007
29202,46.5883609777,34.6159669723
23740,31.1117664406,34.72171485
7466,10.0154126072,13.4068960029
14282,17.3795229325,14.5832210433
19493,4.3650506613,4.60236664452
10332,27.0555243347,24.8249781532
29430,3.08252143577,3.05837367915
8640,3.63893324727,3.58591726094
23946,12.0045848333,12.3471285557
2061,21.8697662514,60.7921362959
15782,5.07725778003,5.51784469504
21607,17.3656126372,14.0842233045
28422,6.06767080452,6.2819692908
19849,11.3201983052,13.8311718251
11827,16.8592778888,16.7141622794
22587,7.72856006187,5.70688916055
12236,10.4327214658,11.9571686321
23482,14.5251303395,14.3167063305
26170,12.9755234444,4.46438600182
18637,3.03244437273,3.01553387287
2002,13.1758316966,14.4501080654
2936,4.87416746883,4.89018648633
21327,97.2691308291,97.9574931495
14579,11.940597475,12.018820566
16200,6.95236558482,7.12686869253
7533,18.3921924295,17.4140448306
23772,116.757454527,45.0374173374
16698,2.6151355141,2.32799275071
9939,7.80089359737,7.25017465997
1753,3.35794528246,3.76506183076
9469,65.3700416752,61.4201291656
23559,6.30692788347,5.3134591775
26147,4.46798684642,5.42433883684
28955,2.78762317566,3.24308182484
3768,5.00770630359,4.92833028061
5465,6.64633908849,6.69691192079
20771,28.9862733206,29.565489368
11285,5.20801455573,5.21135436967
12883,5.59193870567,5.47889247778
23747,7.20553295905,6.72382335294
7318,2.96845701441,2.98489340388
25933,17.1708685032,17.7725937347
13763,5.86179843426,5.13163241031
7116,4.4763330236,4.47161851965
25425,5.12733484306,5.1179604214
13382,4.86860335071,4.95983311742
15685,22.1229336256,22.0168631899
12643,28.0264629458,33.0663136655
10666,2.70972552205,2.70473061116
25976,3.40524028644,3.46461427167
18581,31.4567417637,31.6006355642
25081,1.75826132437,1.95011548296
21698,6.31527406064,6.46800127426
1436,7.04417353372,6.64422106613
29741,20.5677626125,19.8643810655
12707,5.18019396516,7.18434745074
13510,16.7646878808,16.5212236358
16600,3.79194649544,3.7856630953
14552,10.8834150331,23.1772641008
1315,7.14432765979,7.10549310413
1184,5.57246429227,5.55572117124
22087,12.5470863495,7.58169385457
9369,3.55268941649,3.5431709129
6715,6.52949260807,6.45915524619
1600,3.02688025461,3.03029306191
2762,28.7915291866,28.3100815703
20728,8.40460041286,8.76435819942
10403,3.47479176288,3.47786764265
26768,4.17308858632,4.15297102729
17826,6.18173522588,6.62591200151
14297,13.5987046733,14.0140031213
2083,4.94928306338,5.02000848824
19405,6.30136376535,6.43819707418
5253,5.47787428432,5.58325993917
22033,5.88127284766,7.58334152437
16003,7.44200797895,7.09554429208
11728,15.8939033958,15.5250004679
16517,20.54550614,20.2378131863
15053,5.05221924851,5.2088229746
579,17.304407338,17.061136593
29490,6.42655642294,6.39736084244
27837,2.78205905755,2.8152267505
21252,30.3383540226,30.207660567
17518,19.1016174891,13.7546079769
21974,19.9111966749,13.4028738573
14943,5.96751667844,5.84333169681
18212,0.984848906373,1.54659805265
20276,7.99285567234,7.93490943077
12751,6.26241493854,5.45973682531
29655,16.3195584316,16.7337384355
24110,6.11774786755,6.16876216492
25713,1.8611975095,2.17715451671
16715,4.34279418884,4.3520263704
130,6.30136376535,6.28101531224
25218,3.48035588099,3.46262724251
29194,6.48219760409,6.44377466677
12403,22.1924851021,24.0672532929
6716,6.41542818671,6.35557440441
5977,6.17617110776,5.69546563364
10938,4.74897481124,4.92209480048
21825,25.8035977588,17.7383903244
29456,21.2354567863,21.1693596335
27355,11.9322512978,12.8509571042
7381,4.82130834673,4.80881080269
27448,2.75145640792,2.93843666335
18859,6.01481168242,5.0095990426
27238,1.40772188312,1.79964024181
5774,16.4169304986,16.5116383543
11786,22.0784206807,22.1494989777
19738,24.9634159234,25.6712690803
13430,27.8957061701,27.4544308831
26821,5.3610278039,4.94872095533
15661,12.3690345699,12.8267370783
9524,38.528735888,41.7583738953
24859,1.28809334365,1.59456173727
7050,7.91774007779,7.95348390067
19977,26.5241510547,27.5679701127
2943,5.28034809123,5.25817773343
128,21.6054706409,21.4874782501
6583,7.87322713287,8.57860809026
22594,1.81946662364,1.8690216088
6511,5.33877133144,5.2640048989
3013,30.9559711334,23.6379278812
17200,3.17154732561,9.2106595472
14404,4.91311629563,4.83873233526
4868,2.43430167536,2.45374451295
20763,6.9662758801,8.04645944113
21177,7.95112478648,7.93351374456
9835,3.07973937671,4.23516651979
12424,67.8683307089,53.0270543164
3396,23.1689878313,23.6779589339
11884,5.23861720537,5.20767983907
25199,4.00894710193,4.05809919382
3409,16.1776734197,12.7368541067
21146,4.40678154716,4.0604127078
28409,7.46704651046,7.49734543119
19208,5.41945104411,6.10353987767
23797,19.8138246079,15.7981413303
1066,5.73382371761,5.90558859246
6713,7.12207118733,6.75016285416
18624,3.08808555388,3.30175541772
2154,2.93785436477,3.8419766874
409,14.5000918079,15.6679440408
20859,2.78762317566,2.86090070715
1340,1.82503074175,1.64572492906
2179,3.26057321545,3.27598690325
23203,5.94526020598,5.90809690721
16865,6.66303144283,6.66986399945
14894,9.40614167358,9.2716316968
11905,12.566560763,14.8747419957
1453,7.48095680575,8.7836915399
29041,3.79194649544,4.00364962383
26563,21.8335994836,21.3585125189
7226,20.7263399787,20.3926818371
5132,4.21481947219,4.04141983099
16,28.3742203279,27.8376605777
15761,17.8079600274,17.8589308319
6702,17.6966776651,17.1522551353
23470,12.4830989912,11.7242423986
22791,12.1548160224,12.1723063466
22986,1.76382544249,1.7861896114
4987,2.54558403766,2.56646947907
5965,27.6091540871,24.4612089115
22383,14.6809256467,13.724554051
217,21.3801238573,21.2768528253
